部門名,カテゴリ名,サブカテゴリ名,商品コード,商品名漢字,商品名カナ,規格,棚割名,通路番号
菓子,洋風菓子,キャンディ,'4946842528455,はちみつ黒糖のど飴,ﾊﾁﾐﾂｺｸﾄｳﾉﾄﾞｱﾒ,９２ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4946842529209,三ツ矢サイダーキャンディ,ﾐﾂﾔｻｲﾀﾞｰｷｬﾝﾃﾞｨ,１１２ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4946842529407,お口すっきり和種ハッカ,ｵｸﾁｽｯｷﾘﾜｼｭﾊｯｶﾉﾄﾞｱﾒ,６７ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4946842540099,濃ーいマンゴー,ｺｰｲﾏﾝｺﾞｰ,８０ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4946842540150,ミンティアＢウルトラブラック,ﾐﾝﾃｨｱBｳﾙﾄﾗﾌﾞﾗｯｸ,３０粒,【GMS】ガム・ポケット６本７段,1
菓子,洋風菓子,キャンディ,'4946842540327,やすらぎはちみつのど飴,ﾔｽﾗｷﾞﾊﾁﾐﾂﾉﾄﾞｱﾒ,５７ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4946842540334,濃ーいりんご,ｺｰｲﾘﾝｺﾞ,８０ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4946842540754,シーズＣマルチビタミンのど飴,ｼｰｽﾞCﾏﾙﾁﾋﾞﾀﾐﾝﾉﾄﾞｱﾒ,７２ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4946842540761,ミンティアペパーミント,ﾐﾝﾃｨｱﾍﾟﾊﾟｰﾐﾝﾄ,５０粒,【GMS】ガム・ポケット６本７段,1
菓子,洋風菓子,キャンディ,'4946842540778,ミンティア湘南ゴールド,ﾐﾝﾃｨｱｼｮｳﾅﾝｺﾞｰﾙﾄﾞ,５０粒,【GMS】ガム・ポケット６本７段,1
菓子,洋風菓子,キャンディ,'4946842540785,ミンティア黄金桃,ﾐﾝﾃｨｱｵｳｺﾞﾝﾄｳ,５０粒,【GMS】ガム・ポケット６本７段,1
菓子,洋風菓子,キャンディ,'4946842540860,塩レモンキャンディ,ｼｵﾚﾓﾝｷｬﾝﾃﾞｨ,６２ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4946842540877,三ツ矢塩タブレット,ﾐﾂﾔｼｵﾀﾌﾞﾚｯﾄ,５４ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4950788156115,天塩の塩あめ大粒しお味,ｱﾏｼｵﾉｼｵｱﾒｵｵﾂﾌﾞｼｵｱｼﾞ,７５ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4950788156443,天塩の塩あめレモン＆カシス,ｱﾏｼｵﾉｼｵｱﾒﾚﾓﾝ,６２ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4970484620413,飴谷　りんご飴,ｱﾒﾀﾆ ﾘﾝｺﾞｱﾒ,１４０ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4970546160338,まるごとスイカ飴,ﾏﾙｺﾞﾄｽｲｶｱﾒ,８５ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4970578001517,とろあめサイダー,ﾄﾛｱﾒｻｲﾀﾞｰ,１５０ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4970578001524,とろあめストロベリー,ﾄﾛｱﾒｽﾄﾛﾍﾞﾘｰ,１５０ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4971361500392,井関食品　熱中飴,ｲｾｷﾈｯﾁｭｳｱﾒ,１００ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4971361500637,井関　マヌカハニーのど飴,ﾏﾇｶﾊﾆｰﾉﾄﾞｱﾒ,８０ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4971361500651,熱中飴タブレット,ﾈｯﾁｭｳｱﾒﾀﾌﾞﾚｯﾄ,７０ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4971361600108,れんこん入せきのど飴,ﾚﾝｺﾝｲﾘｾｷﾉﾄﾞｱﾒ,１００ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4971361600238,しょうが入梅のど飴,ｼｮｳｶﾞﾆｭｳﾊﾞｲﾉﾄﾞｱ,１００ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4971361600320,石垣島塩の飴,ｲｼｶﾞｷｼﾞﾏｼｵﾉｱﾒ,１００ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4977081861454,べっこう飴,ﾍﾞｯｺｳｱﾒ,９５ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4978087345276,北海道ミルクあんこ,ﾎｯｶｲﾄﾞｳﾐﾙｸｱﾝｺ,７０ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4978087452240,松屋みぞれ玉,ﾐｿﾞﾚﾀﾞﾏ,１６０ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4978087801116,松屋　生沖縄黒飴,ﾅﾏｵｷﾅﾜｸﾛｱﾒ,１３０ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4987206622587,しっとりのど飴,ｼｯﾄﾘﾉﾄﾞｱﾒ,６１ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4987206622594,プロポリスマヌカハニーのど飴,ﾌﾟﾛﾎﾟﾘｽﾏﾇｶﾊﾆｰﾉﾄﾞｱﾒ,６０ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4987236019005,養命酒クロモジのど飴,ｸﾛﾓｼﾞﾉﾄﾞｱﾒ,６４ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4987236019036,養命酒クロモジのど飴生姜,ｸﾛﾓｼﾞﾉﾄﾞｱﾒｼｮｳｶﾞ,６４ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4987240618607,龍角散ののどスッキリ飴袋,ﾘｭｳｶｸｻﾝｽｯｷﾘ,８８ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4987240618690,のどすっきり飴１２０ｍＳＴ,ﾉﾄﾞｽｯｷﾘｱﾒ120mST,１０粒,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4987240618706,のどすっきり飴１２０ＭＡＸ,ﾉﾄﾞｽｯｷﾘｱﾒ120M,８８ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4987306055155,ヴィックス甘くないのど飴,ｳﾞｨｯｸｽｱﾏｸﾅｲﾉﾄﾞ,９０ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'4987306056398,ヴィックスプラズマ乳酸菌,ｳﾞｨｯｸｽﾌﾟﾗｽﾞﾏﾆｭｳｻﾝｷﾝ,３９ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'7610700005668,グラッシャーミントＳＦ,ｸﾞﾗｯｼｬｰﾐﾝﾄｴｽｴﾌ,７０ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'7610700600009,リコラ　ハーブ　キャンデー袋,ﾘｺﾗﾊｰﾌﾞｷｬﾝﾃﾞ,７０ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,キャンディ,'7610700602003,レモンミントハーブキャンディー,ﾚﾓﾝﾐﾝﾄﾊｰﾌﾞｷｬﾝﾃﾞｨ,７０ｇ,【GMS】キャンディ５本７段,1
菓子,洋風菓子,ゼリー・ポリドリンク,'4901006125307,ワンプッシュゼリー塩ぷるレモ,ｲﾑﾗﾔｼｵﾌﾟﾙﾚﾓﾝ,９０ｇ,【GMS】半生菓子　北海道Ｊ２本●,3
菓子,洋風菓子,ゼリー・ポリドリンク,'4902121278800,ＴＶスティックゼリーＡ,TVｽﾃｨｯｸｾﾞﾘｰA,３２本,【GMS】半生菓子　北海道Ｊ２本●,3
菓子,洋風菓子,ゼリー・ポリドリンク,'4902124680754,やわら果実ゼリー,ﾔﾜﾗｶｼﾞﾂｾﾞﾘｰ,２３０ｇ,【GMS】半生菓子　北海道Ｊ２本●,3
菓子,洋風菓子,ゼリー・ポリドリンク,'4904117200369,野島　チューパッピー乳酸,ﾁｮｰﾊﾟｯﾋﾟｰﾆｭｳｻﾝ,８本,【GMS】半生菓子　北海道Ｊ２本●,3
菓子,洋風菓子,ゼリー・ポリドリンク,'4904117200406,野島　チューパッピー果汁,ﾁｮｰﾊﾟｯﾋﾟｰｶｼﾞｭｳ,８本,【GMS】半生菓子　北海道Ｊ２本●,3
菓子,洋風菓子,洋風半生菓子,'4549414004557,ＴＶ５種のふんわりケーキ,TV5ｼｭﾉｹｰｷ,１２５ｇ,【GMS】半生菓子　北海道Ｊ２本●,3
菓子,洋風菓子,洋風半生菓子,'4901939615708,ジャージー牛乳ドーナツ,ｼﾞｬｰｼﾞｰﾄﾞｰﾅﾂ,１８０ｇ,【GMS】半生菓子　北海道Ｊ２本●,3
菓子,洋風菓子,ポケットビスケット,'4901005512429,つぶつぶいちごポッキー,ﾂﾌﾞﾂﾌﾞｲﾁｺﾞﾎﾟｯｷｰ,２袋,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,ポケットビスケット,'4901005512436,アーモンドクラッシュポッキー,ｱｰﾓﾝﾄﾞﾎﾟｯｷｰ,２袋,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,ポケットビスケット,'4901005512573,いちごポッキー８袋,ｲﾁｺﾞﾎﾟｯｷｰ8ﾌｸﾛ,８袋入,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,ポケットビスケット,'4901005512580,ポッキーチョコレート８袋,ﾎﾟｯｷｰﾁｮｺ8ﾌｸﾛ,８袋入,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,ポケットビスケット,'4901005512597,ポッキー濃い深み抹茶,ﾎﾟｯｷｰｺｲﾌｶﾐﾏｯﾁｬ,２袋入,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,ポケットビスケット,'4901005512672,ポッキーチョコレート,ﾎﾟｯｷｰﾁｮｺﾚｰﾄ,２袋入,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,ポケットビスケット,'4901005512689,ポッキー極細,ﾎﾟｯｷｰｺﾞｸﾎﾞｿ,２袋入,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,ポケットビスケット,'4901005512696,ポッキーカカオ６０％,ﾎﾟｯｷｰｶｶｵ60%,２袋入,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,ポケットビスケット,'4901005521308,プリッツ旨サラダ,ﾌﾟﾘｯﾂｳﾏｻﾗﾀﾞ,６４ｇ,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,ポケットビスケット,'4901005521315,トマトプリッツ,ﾄﾏﾄﾌﾟﾘｯﾂ,５３ｇ,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,ポケットビスケット,'4901005521322,プリッツロースト塩バター,ﾌﾟﾘｯﾂﾛｰｽﾄｼｵﾊﾞﾀｰ,５７ｇ,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,ポケットビスケット,'4901005532052,ビスコ素材の恵み大豆みるくきな粉,ﾋﾞｽｺ ｿｻﾞｲﾀﾞｲｽﾞｷﾅｺ,２４枚入,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,ポケットビスケット,'4901005532069,ビスコ素材チェダー＆カマンベール,ﾋﾞｽｺｿｻﾞｲ ﾁｪﾀﾞｰｶﾏﾝﾍﾞ,２４枚入,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,ポケットビスケット,'4901005532656,ビスコ,ﾋﾞｽｺ,１５枚入,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,ポケットビスケット,'4901005532663,ビスコ＜発酵バター＞,ﾋﾞｽｺﾊｯｺｳﾊﾞﾀｰ,１５枚入,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,ポケットビスケット,'4901005532687,ビスコ＜メープル＞,ﾋﾞｽｺﾒｰﾌﾟﾙ,１５枚入,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,ポケットビスケット,'4901005588301,超カリプリッツ香味チキン味,ﾁｮｳｶﾘPZﾁｷﾝ,５５ｇ,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,ポケットビスケット,'4901005588318,超カリプリッツホタテ醤油味,ﾁｮｳｶﾘPZﾎﾀﾃ,５５ｇ,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,ポケットビスケット,'4901360352784,パキーラ,ﾊﾟｷｰﾗ,６本入,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,ポケットビスケット,'4901360354092,チョコチップクッキー,ﾁｮｺﾁｯﾌﾟｸｯｷｰ,９枚入,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,ポケットビスケット,'4901360354108,バタークッキー,ﾊﾞﾀｰｸｯｷｰ,９枚入,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,ポケットビスケット,'4902732404360,ひとくちカラッとおから,ﾋﾄｸﾁｶﾗｯﾄｵｶﾗ,３８ｇ,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,ポケットビスケット,'4902777008592,きのこの山,ｷﾉｺﾉﾔﾏ,７４ｇ,【GMS】チョコレート６本７段　苫小牧旭川駅前名寄,2
菓子,洋風菓子,ポケットビスケット,'4902777008615,たけのこの里,ﾀｹﾉｺﾉｻﾄ,７０ｇ,【GMS】チョコレート６本７段　苫小牧旭川駅前名寄,2
菓子,洋風菓子,ポケットビスケット,'4902777040905,明治たけのこいちごショコラ,ﾀｹﾉｺｲﾁｺﾞｼｮｺﾗ,６１ｇ,【GMS】チョコレート６本７段　苫小牧旭川駅前名寄,2
菓子,洋風菓子,ポケットビスケット,'4902777049304,明治きのこの山いちごショコラ,ｷﾉｺｲﾁｺﾞｼｮｺﾗ,６４ｇ,【GMS】チョコレート６本７段　苫小牧旭川駅前名寄,2
菓子,洋風菓子,ポケットビスケット,'4903015188120,ピコラチョコレート,ﾋﾟｺﾗﾁｮｺﾚｰﾄ,１０本入,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,ポケットビスケット,'4903333133062,コアラのマーチいちご,ｺｱﾗﾉﾏｰﾁｲﾁｺﾞ,４８ｇ,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,ポケットビスケット,'4903333219636,トッポ,ﾄｯﾎﾟ,２袋,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,ポケットビスケット,'4969244506647,オーツ麦のクッキーチョコチップ,ｵｰﾂﾑｷﾞﾉｸｯｷｰﾁｮｺﾁｯﾌﾟ,１１枚,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,ポケットビスケット,'4969244506654,オーツ麦のクッキーレーズン＆チョ,ｵｰﾂﾑｷﾞﾉｸｯｷｰﾚｰｽﾞﾝ,１１枚,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,徳用洋風焼菓子,'4547894640340,モンデリッツＦＰチョコサンド,ﾓﾝﾃﾞﾘｯﾂFPﾁｮｺS,１８７ｇ,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,徳用洋風焼菓子,'4547894640388,リッツファミリーＰバニラサン,ﾘｯﾂﾌｧﾐﾘｰPﾊﾞﾆﾗ,２１枚入,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,徳用洋風焼菓子,'4547894660539,オレオファミリーＰチョコレー,ﾓﾝﾃﾞﾘｵﾚｵFPﾁｮｺ,２４枚入,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,徳用洋風焼菓子,'4549414361605,ＴＶ糖質オフビスケット,TVﾄｳｼﾂｵﾌﾋﾞｽｹﾄ,１２枚,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,徳用洋風焼菓子,'4901360348954,ロアンヌバニラ,ﾛｱﾝﾇﾊﾞﾆﾗ,１２枚入,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,徳用洋風焼菓子,'4901360357482,ひとくちルマンドクリスプ,ﾋﾄｸﾁﾙﾏﾝﾄﾞｸﾘｽﾌﾟ,４７ｇ,【GMS】チョコレート６本７段　苫小牧旭川駅前名寄,2
菓子,洋風菓子,徳用洋風焼菓子,'4901550374954,カバヤさくさくぱんだＦＰ,ｶﾊﾞﾔｻｸｻｸﾊﾟﾝﾀﾞFP,８５ｇ,【GMS】チョコレート６本７段　苫小牧旭川駅前名寄,2
菓子,洋風菓子,徳用洋風焼菓子,'4901588231533,たべっ子どうぶつバター味６Ｐ,ﾀﾍﾞｯｺﾄﾞｳﾌﾞﾂﾊﾞﾀｰ,１３８ｇ,【GMS】ベビー菓子知育１本６段●（旭川駅前）,5
菓子,洋風菓子,徳用洋風焼菓子,'4901830161236,三立お徳用平家パイ,ｻﾝﾘﾂﾄｸﾍｲｹﾊﾟｲ,１１枚入,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,徳用洋風焼菓子,'4901830164701,三立お徳用源氏パイ,ｻﾝﾘﾂｵﾄｸﾖｳｹﾞﾝｼﾞ,２４枚入,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,徳用洋風焼菓子,'4903015138125,ＹＢＣ白いノアール薄焼き,YBCｼﾛﾉｱｰﾙｳｽ,１８枚入,【GMS】ビスケット５本６段輸入あり　藻岩・岩見沢,2
菓子,洋風菓子,徳用チョコレート,'4549414140866,ＴＶひとくちピーチョコ,TVﾋﾄｸﾁﾋﾟｰﾁｮｺ,２１０ｇ,【GMS】チョコレート６本７段　苫小牧旭川駅前名寄,2
菓子,洋風菓子,徳用チョコレート,'4549414205749,ＴＶＢＰアーモンドチョコ,TVBPｱｰﾓﾝﾄﾞﾁｮｺ,２５粒,【GMS】チョコレート６本７段　苫小牧旭川駅前名寄,2
菓子,洋風菓子,徳用チョコレート,'4549741153096,ＴＶアーモンドチョコフェ,TVｱｰﾓﾝﾄﾞﾁｮｺﾌｪ,１６０ｇ,【GMS】チョコレート６本７段　苫小牧旭川駅前名寄,2
菓子,洋風菓子,徳用チョコレート,'4549741173650,ＴＶクリーミーチョコフェ,TVｸﾘｰﾐｰﾁｮｺﾌｪ,１８４ｇ,【GMS】チョコレート６本７段　苫小牧旭川駅前名寄,2
菓子,洋風菓子,徳用チョコレート,'4549741446136,ＴＶひとくちカカオ７０％,TVﾋﾄｸﾁｶｶｵ70%,１３５ｇ,【GMS】チョコレート６本７段　苫小牧旭川駅前名寄,2
菓子,洋風菓子,徳用チョコレート,'4549741778954,ＴＶＢＰひとくちチョコ,TVBPﾋﾄｸﾁﾁｮｺ,１８０ｇ,【GMS】チョコレート６本７段　苫小牧旭川駅前名寄,2
菓子,洋風菓子,徳用チョコレート,'4549741778961,ＴＶＢＰひとくちピーナツ,TVBPﾋﾄｸﾁﾋﾟｰﾅﾂ,１８０ｇ,【GMS】チョコレート６本７段　苫小牧旭川駅前名寄,2
菓子,洋風菓子,徳用チョコレート,'4549741796408,ＴＶひとくちカカオ８５％,TVﾋﾄｸﾁｶｶｵ85%,１２５ｇ,【GMS】チョコレート６本７段　苫小牧旭川駅前名寄,2
菓子,洋風菓子,徳用チョコレート,'4580346092816,正栄サク山チョコ次郎,ｼｮｳｴｲｻｸﾔﾏﾁｮｺ,９６ｇ,【GMS】チョコレート６本７段　苫小牧旭川駅前名寄,2
菓子,洋風菓子,徳用チョコレート,'4580530494761,モントお濃茶クリームサンド,ﾓﾝﾄｵｺｲﾁｬｸﾘｰﾑｻﾝﾄﾞ,１１９ｇ,【GMS】和焼き３本６段●,3
菓子,洋風菓子,徳用チョコレート,'4901005502352,神戸ローストショコラミルク,ｺｳﾍﾞｼｮｺﾗﾐﾙｸ,１５５Ｇ,【GMS】チョコレート６本７段　苫小牧旭川駅前名寄,2
菓子,洋風菓子,徳用チョコレート,'4901005502369,神戸ローストショコラゴーフル,ｺｳﾍﾞｼｮｺﾗｺﾞｰﾌﾙ,１５６Ｇ,【GMS】チョコレート６本７段　苫小牧旭川駅前名寄,2
菓子,洋風菓子,徳用チョコレート,'4901005502376,神戸ローストショコラカカオ,ｺｳﾍﾞｼｮｺﾗｶｶｵ,１５８Ｇ,【GMS】チョコレート６本７段　苫小牧旭川駅前名寄,2
菓子,洋風菓子,徳用チョコレート,'4901360352326,ミニビットアソートＦＳ,ﾐﾆﾋﾞｯﾄﾌｧﾐﾘｰ,１３９ｇ,【GMS】チョコレート６本７段　苫小牧旭川駅前名寄,2
